Data curenta,Denumire Produs,Pret LEI,Site,Sursa,Chipset,Ventilatoare
05-12-21,  MSI GeForce RTX 3080 Ti 12GB GDDR6X 384bit (RTX 3080 Ti SUPRIM X 12G)  ,10899,cel.ro,https://www.compari.ro/Jump.php?ProductAttributeId=892236057&ProductType=p&dat=j8cAd%2F5Rh007Hkmq7p5X539s5GVtryBJ0RMuQ5Zx4VHoEoD624igXvEVCaadlQJ0Rb4tQCYPPrEiCBYa0rupg2ordSE5%2Faai4%2BYxT4FKpVOtxmFfLWQZ87CVBxrJyepjdaOksVl9rIECW82sxyxxqHJh7x%2BxoW5zpKH3qrwU%2BPpLuY7e3eQJf2Ez90UOKuH7FeXA%2BLsIhxELU59%2FvzYFr9wKIZN3O%2F%2BTdrXYHjhDhBfwoP1ZBgcEMoyAwpP8zy9Tgq8MABRZYtINAPGxqix7ahtXUjGBt20KmFOOkvDG0ADXwgIq%2FuJT8IuIn2KiF8DKb4KlmKJKq%2BkGgC30IqkRFj9LLr3QQ9PPEhdC%2Bo7lNv%2BoSPjrFW3e%2BUYQLeephqyQGQ9JERtObmnONH1kejJsuX0JHCxEOF66AHqWrNF2PEKNpXU1AMtz4qFF4bH1eow4&pp=201b30324dc3be6ae1493e97825f6d21&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3080Ti,3
05-12-21,  GIGABYTE GeForce RTX 3060 Ti 8GB GDDR6 256bit LHR (GV-N306TAORUS E-8GD 2.0)  ,8549.79,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=853940325&ProductType=p&dat=yXT8j0xTW2OFabieLZ%2FoNSdk3R7gcdymTHP8XelpCjPopTQa%2BJRZ6TW1JqjEdG07m4CRDWVzXo4sMVOjiD1UAilZOcyYQfW1a1xDacQEaEprg5mCpdLw603NmXoxiWyppcoFQZOGmKV0vB7tLgcYSEIxm0vUGT3q0%2FIjvZ7zhilsjaBKuDE66FmoByEBk8KMGdQhk0KnBbI2Gpyn4%2BftUYurWbu8WX2x%2B4irg2GwMw4O6J%2FvNCg3jNzSNluZKhVGk1zs7JsscX6REaChH%2FxYs7gZchRXYxqcIt6CvXnpN7ALJ70BmiOSsnlULl0yhtDEiZm4JGzgLFMeJQ%2F4s8vWQfh4dR%2F9GQWBeYVrcC6Mb%2FdG%2B%2BDxcBTiaN8WhdCIB7I7%2BKsk3a%2BdtSHF%2Fg4C0RBt8s3KP1qnQjbG3qt2sNN8%2FnluYrwtWT2ZJAUK%2BVUX6u9E&pp=1603135a45725bbffa1805c50ca21655&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,3
05-12-21,  MSI GeForce GTX 1660 Ti 6GB (GTX 1660 Ti VENTUS XS 6G OC)  ,3199.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=682270890&ProductType=p&dat=zSUwJc%2BBnPres92Bu4kQYfGdnpJ12D4Ad%2BgRIzsAPtXu8sw1UyeG41UK0CgU1iKfDrg%2BL2kjDVmJEup1sIgCH1EyDfZLNJIXR9%2FRpVWqIHSluJ%2BIEj8uYiCTezkoftPoDHyK4FdcAR9Yk9z10Lf%2BuABi%2BXUAQDta4%2BPIDI5FG3NTwKqoWSIHmCjpQKlBitl%2F07wLUSToKMFEAYURnuuQ06lOrVyP5BoCy%2BBlFR7npy1XomwnqcG%2B3L4XhkaGIJHM792qOe8ukHw7jgblNAN5lzqQkn3rTU5fwVBqEPBb858SCJkWGAafI5DKxT2QRGcKXaS2%2B9e%2FpFxCHzjIfRJNA%2BsXvpCLD8REhkc1qhSwXHtIarawU0b1k1bd31Jgdj%2Bovkht2UghcnG3cKCMnOlPp8ZRF2YG16I4EaJTh5hyx1Tm58qstscMNH0SQTUevwRy&pp=2ac76e42e115005404f4a9fac2b06a9e&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660Ti,2
05-12-21,  ASUS GeForce RTX 3060 Ti 8GB OC GDDR6 256bit LHR (TUF-RTX3060TI-O8G-V2-GAMING)  ,4999,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=870967485&ProductType=p&dat=ggLMJLgJpmkdZphW6J3X2bwAM6XmWQS5l22dZECHhvoN3H7ZwCnujKqKA7JPU64X7w%2BAPpBpLJet98Qa6RLCwLiLrXzef%2B%2BuuDE4yIpPaK4hD5Vo4MexSn8%2Fn7VEqCt%2B9FUl4TddrPsRdq2RBX4ToSy5hNXACuQ%2BLjpHydBeWV1Gy04uXFnHpqz5GkCsCX6H%2Fe1BeePuXyxQ2xsJt8MAIw3jq0yiXhLk8MvyjRcnPYFloK%2Fh8dDf9K6Kdv9%2BB34KWldv%2Fxj8opsgxAqjiu05dPtdRQpREZlI2wMrF6gOc%2F8g56vgSA655uXcEqjL7Mh1gy5k8NSJbSUibaWG%2BrlQLgV9U%2Fb4FYzWSgdCFHWDcFZI0aFZcJ6xkbN3TYEF293Th%2F3bzjJvFjtrEPOnLgEOe8X%2B84oH29kV7IVOELZ7rK1of%2FgWFVB94sX%2FBfN1IFTk&pp=9809639fe960d759e7de856fec389b0c&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,3
05-12-21,  ASUS GeForce RTX 3060 Ti 8GB OC GDDR6 256bit LHR (TUF-RTX3060TI-O8G-V2-GAMING)  ,4999,flax.ro,https://www.compari.ro/Jump.php?ProductAttributeId=870967497&ProductType=p&dat=R882M1J%2BUpIOiAlDA%2F5tW0MoB%2FW4CBdjanRLWz3wsYTl2%2FHUMzMl0EA05n8pszaQ7Oc4Pr5Cbgkwn%2FeddNda0PqKlaXxfv7H74Mxu5YnMTRCcuOJ06zE1NXjdYM2VGVqYvaxRrwWtVP0Z1kaLAiYuJWEaUfkgOVvSkDubzHz0t0rQoSmIV3OeCNcl%2F3zT7qQlfXKuPhCkhXKBtfLj%2BJXkIZj8ZmcBLGjI0xwIRF%2BJzMfFmQ3gdCBVNjZg6O%2BRDprQMJHgZM%2BgAzDRxRKct%2BYxnxr0cOFOHOlnvNylg%2BqxkiWyL7%2FfjOFrIu75MctTJ9LGfiL5q%2FkT5caRk%2BRmL2xgwp7iCjP1DUsxhsqpt%2BL%2BS%2B1Gzg%2FHcL64ip43udeGS4qi%2BtvYgXBIi7vE7L54BjZL3l0LnIBfsfzrX%2FcTUEXBTMGo0g9A7eTkPxK%2FX4eqdy6&pp=14ca8a6f4bbba6f24f7b95b1e6cb86f0&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=3&pt=product,RTX3060Ti,3
05-12-21,  GIGABYTE GeForce GTX 1660 SUPER OC 6GB GDDR6 (GV-N166SOC-6GD)  ,3799,cel.ro,https://www.compari.ro/Jump.php?ProductAttributeId=892235994&ProductType=p&dat=jp64eeVeR5Ng3tnXwZbG4KVzVeBfWSY0dm2kvycvNEjXRNwgutiPO474bHQO0sF6EaaIOyJIAZTxbCAOzxpvW2yMRjDU9x4gxwbGGv4q584POt2mKDF6tYi9gps%2FKHQfNaormSULxtAQ7jE0y0bhtI%2BtsLao9TU2tWyAEZBuVIH108YsNW8Y1jXLFYWnFj4jjQMvZzrNWgxsk1WQ2MAcxjwaaXNaLzbdd9KixIyjUfKAqQeZLdhnY%2BygMNcXYEUG%2FfVWH0VYfTl5g5qmAKUWU4xaHxfqv4Bx0dVGEqODxYfTHzG3QjltjFc9HrAdkeMU1fTx1A4rp6VHrsEKwnyl%2BxseiugEz03r5Y%2FSaslEw7DgLDxt%2FSjFnLii0vRw3TDFq%2BgAWth%2B7x6zgYtVylBZ2V%2BOwDzNtKfni39QOQiPlvnajIZqyLuBXTBvoWnlxxcd&pp=8b4d57b2e0ce52ef4e11412c86c24b6e&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660Super,2
06-12-21,  GIGABYTE GeForce RTX 3060 TI EAGLE OC 8GB GDDR6 256bit LHR (GV-N306TEAGLE OC-8GD 2.0)  ,4999,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=856192551&ProductType=p&dat=giz52d1LqMMtin4J7MCYuq%2B43y%2B0Pq6hQU%2FGmTS4oHcwvh%2BVB4v%2FMKM%2BJkCm9TyVbREZted%2FDnaOITiWfLHXaxe%2BX76ax%2BOx%2FRVmeV5TxzBUSxwoiamhoT7DxEyv%2FgVVVHj7DVLcvno0vDbYfLPcDQntKn2JcexEPxjmeAUAtz4wcsbQK3eseZgvfabwmq3yOVolsokdpGpArplhkefvFJAyTZJ%2Bheq%2FefNCbbnQI%2FkNm%2Fna9uIeth0JkV00FXOEHHq6jJ1losR8muFh2cOVjfFpNN8LrkxbXsMBm49EcZ%2Fwb2%2F778oKKuO7LNMFaVwAv8Zwiib2by0%2BxnyVSAn904UOjjaQSArHAi4caNbgtGICDvluiIJti6K9UugpiA3GFZeDFn%2BjKwK%2Bc08UVZQa5yJmbSu6FHGvj%2FHDGtJv3IrUMuQ%2FUwgbMX6xavlgZShF&pp=103a6b87fcf8a9e1ada4648883ed4763&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060Ti,2
06-12-21,  GIGABYTE GeForce RTX 3060 TI EAGLE OC 8GB GDDR6 256bit LHR (GV-N306TEAGLE OC-8GD 2.0)  ,4999,it-fashion.ro,https://www.compari.ro/Jump.php?ProductAttributeId=892236087&ProductType=p&dat=RjnkfXGuvl%2FcAYldhGcego2U9l4r%2FPn5vKe0SZXJ0WNoUaej%2Fr7NFy4p9Ylxc84GzjTw1rRCW0oH%2BAeJiuFRoRka2AkorrruzvPHb9uTnKCK8AjMHbAHDltncCNljmdAfcCuq0%2BpgSl7lUqs3QH0rx3MuZ7prgnOxfaCtNU1%2F0ex%2FKukleA%2FhrnmNCX7himPE7Ze8G7edEeEIsX4zCH%2BQnnctCaAkWM%2BkS6BRV%2BHdXYvM83x9HqyDAR5e7NkSbCAMmXPSk%2BA68q2nDO75xYGGaij5znTMite3EZPNxW7fhlNZ48ZRpgr6%2FBT0FMWYBwxHfyHcYFIJWIDmy5GCp31urag7PB3JgfPULRRx7GB3PHPE1q%2FQYeYTql%2Ftqm3qKRzbSRZSEKlWn2wWrWMaHf22iXNzgYIAjBaFUaDRrZZ9nsCZHcyiF6qSNcoRBqm1e6u&pp=3b9732b92a82007e4ee2792250e20474&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=2&pt=product,RTX3060Ti,2
06-12-21,  ZOTAC GeForce RTX 3060 Twin Edge OC 12GB GDDR6 (ZT-A30600H-10M)  ,4199,flax.ro,https://www.compari.ro/Jump.php?ProductAttributeId=859417884&ProductType=p&dat=6n9AnAfo%2Fn77RDqYN99kKnW4d%2FLb%2F%2BKmVTj2gcafvAOLotU2AGZWH%2BrBmr5QegkZ3SoYDCMQI7ObUo94pG66sEwhHcHpGUW6g7H%2BZyU6UsMxHbE1Q0btxYF0L%2B3RwRhluKc49wCPWU8cR9bBw1V9HJzNuhDE1NUrFL%2FYWTzfHs%2Fh%2BVyqrVGQ6Hh2TbuUPUbJs2jRJY3r25yVXnd8QRsUIQRjcvu%2FJBT8UNmANfGB7f5LeH6dcVPEuujPgkd2cZhSF4N9xfsdhBTv8msBqxhP0m4OlvDURT7cpChnJfiBK8fqRBtSUIPq4kkk5apDO2%2B9f0NFHcopy3DeDtoqfetgi8zKtNewnbsp8a6xwxFDDk78nxJtaO0Se1ek%2FIQfQvE%2Fn8ebjUzQrrklFwi8X7QcjtkzY0sdflU25uoyT6kgdjKMTh381J3mKiaN98kPTp09&pp=eb90509f7ceef1f0213d3d7a875614e3&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,2
06-12-21,  GIGABYTE GeForce GTX 1050 Ti OC 4GB GDDR5 128bit (GV-N105TOC-4GD)  ,1549.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=421655975&ProductType=p&dat=MRIJVeRmR6qh9L0%2FMhlSB%2Fx1HHlPt0VwamSxu4lS%2F0DsjcvcfXcQdKl8G1B%2BWUAkZrKKMXVlIMLbf4dwBnbAwrdhQzWq59jQ8xES0qDtWrzNdcMESN87Vk%2B5e8%2FCm6rKC70%2B6MjqnveAy5aHcqRwGe%2F%2BcK8o1QEgOo1uYpHjt3nc9xOvAwiOP1wdpBGM0cuDb3sYqaOWqwa%2Bu9GO17YLZf1eKv9kP8mB2J7AgEuco0%2BiqkrgVrLi79oAk%2F8vppneLiTuY0boM5BdJEO3lF0%2FmUdVOP1XVhTp7TddgKc8QPeWkCbT7kwpmDXOEFVBgwC6StATsMnzpl5pjpNwd7CUT7zVMWJy2YrDZbtlvjh5t9xz5Pf7ewbG2SF8NqsjBRF7tqgPu9qh%2FSZV2xVMTlSfim1N%2Bty6GaamUuVXjJ2dtepyO7cFpyPTzKx4OTeruaMp&pp=8b9fa2bfa3f2efcd61eba72a7b81b178&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1050Ti,2
06-12-21,  MSI GeForce RTX 3070 8GB GDDR6 256bit (RTX 3070 GAMING Z TRIO 8G LHR)  ,5899,flax.ro,https://www.compari.ro/Jump.php?ProductAttributeId=861198867&ProductType=p&dat=g5FnoxIsDpmUO%2B%2Fxpey2O418tLnJg1c1uip2I8SoTKRNRnMvr33YBc56L2ulpYmA4ftpQk729wQUUx%2FQAVQqIJPPpgVHun%2BVVqxswdgSf1Wt5z6upuHDphFEpFGomdA59hwcLomNjc68hWG%2Fe2gLwN29Intm5eFGLLyW24CX9UvH0CcgADd0XPkJIYyn9s403ZkQzHFa7qds997J4%2F%2Fj49LwUPX3jTW285v0HDmTqJ1Y8F71jd5tEEi3dQklEQ4uC1K8CcFI9dTZ4%2BA8ipdL00qPBjq3dfIp5ke8aAw4K%2F4sRGaoETrhrM5%2FPc4qsafimG%2B47tquyhtiCY1b4IVP7xqiGL%2FEW7xWOb%2BKgiMlWEdPpC2bgqGSea2OJge3M5YY9gssGBw2HhKKA7MBX7VXyOzN4UnmMZAlL150iK16wLyjyII72JUtakIg5x9zjXzY&pp=cecc7b2168e7926ee6d6f9f12b5ff35e&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3070,3
06-12-21,  ASUS GeForce RTX 3060 TI 8GB GDDR6 256bit LHR (DUAL-RTX3060TI-O8G-V2)  ,4899.99,itgalaxy.ro,https://www.compari.ro/Jump.php?ProductAttributeId=898233951&ProductType=p&dat=Qt5GvbxOHfUFNNR%2FkiHNCP61iMcGNBLNvyFeQvIfB78Yi66Zw6of8qebXpnFM5GK%2FqklBZH7wapIES%2Bh9f8n03SC101jV0HTnEzvx2mMvnk3k3SSHsBYQ97u29bleoc6BtIc8gxN2eVwgXXSyXBVUIrG19gubdduW1hjDYNTC8aNj7gDQWXLyLiz3npkq2%2FBKNEhoWkFc4anZpjiIbeSPCiBdgUzEjV5oWJXqeLKY4Tp7tzYVia32lr%2F6XPwFpo9S%2Fc26NPmiNNdVfu6EKkvllnuOqUhHzmc2iM3NAWYCdZ9QEOpD8%2FwlZqkYWwtHjIVh4F4w08cZhn%2FjMobOQn179J%2Fyh%2B9k15kxrAwPnHT0bT5FCYg1Mb87%2Bvj3CdvEHF%2B12ZUfFM1AatQk%2F%2Fh%2FmGLJZ9%2BjbJMBnUg9UV4un3XIBS4lJCmm1kuRIawP3rvOJe9&pp=9b1c6d0b7a4554e98fd7d3571b69bcaf&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=2&pt=product,RTX3060Ti,2
06-12-21,  GIGABYTE GeForce RTX 3070 8G OC GDDR6 256bit LHR (GV-N3070GAMING OC-8GD 2.0)  ,5699,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=867885918&ProductType=p&dat=5mG2kBTUCzUP%2Bqe6IP3RVUKM2YdmbeWLyhH5A8InwRDAPtbAmTBRgvgOK%2BFh0wULk%2Ffl2IXu3u2lm%2BBbxZOerIeJ0CKcVjoeLXl9DZlntvsHNTwLuaSyOnwZUvlhNxWfVip2nqh8atrfXMHb6DCeqkCjaYv67d9KW%2F%2BeTiygzTonRx3uEnlnHUaikLxM046VEYh5l%2BLMGDnYjIRnqcyW56a8BynoT%2FJyph2NOpt68YhLJhwc08cA%2BxO8NwwP7It%2FgRUMWTW1XwUiNEIFHidFlmFvN%2FsGumvMUdAx23YRodtE%2FaJUfPOm37H0JEWY1rjUbGR%2Bduux8r6mlHUEsH2nGZKCkxsgjGWJCc3C09TxVnLdLoDyW0MOfiUCp69Ggn4Zy6JXfNINYacd58YlfoqkCsy7QMAThFY6OWnvWCOhtXeZGtZme8F4KEW614W2Xjo%2F&pp=a0feecdc17a79eba5c6c1622163d1fa2&sc=4&ptp=2&ct=highlighted&cp=OfferOverlay&op=1&pt=product,RTX3070,3
06-12-21,  PowerColor Radeon Hellhound RX 6600 XT 8GB OC GDDR6 (AXRX 6600XT 8GBD6-3DHL/OC)  ,3799,cel.ro,https://www.compari.ro/Jump.php?ProductAttributeId=902315409&ProductType=p&dat=Ni7TE1SZy16PyCbVilVtlR0lv2GnSq2qX9HlnroioCe7JqCyDzBRO1NtEjdAKTcxvB9OiACJhscG8wvONNqwYdvsQ6PDZM1VtWngA9PA0ii4Sa31aPz%2FIEA%2Fiq5d%2FmvFY8G2TZxElUwL4A2eySyVPOn2aiVMKI9X6UNh7kjkKFuQ2KYTSuNpqb70pXku87vouLWQZx%2FX5at8eBs4LU3wt2V7bgrbWhZNxsXuTek7mOUAye%2BfTyW2mH0JgI4LXFcHjnOSq4nN99eN%2Fq1xzZcdhuOIs%2FCvlm%2BuOdy00oAO2zIoWKUL1PmXHhMEi0djBFkYQ0dRpMYiin5t4kWd2e40UljRElmPBVDXqCd3HuIfWVqqNsHa8PILykor4YG088PH5HtFsMP7fKQErVDdIHUMzjRtICBj4wrJnBtHUlxuCUeWhRUqCP06KuLJXpUExgCF&pp=1f1f827e066a1ecc63949c62ae687685&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RX6600XT,2
06-12-21,  GIGABYTE GeForce GTX 1660 OC 6GB GDDR5 (GV-N1660OC-6GD)  ,4288.87,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=732194733&ProductType=p&dat=g7ZLs252pqJUuNBNYgxdicYfKhftXCWt4UFqxRKTLG0ltmjO4JrNKkQiZPoNZOzB6JiJRH4TFJqYwPlVVjXad%2F%2Fz2FF0X%2BvgsqLatmMf1NYIp016BzO02BMSlwPFixAw20GMXx%2BwtOBLXoTtfTWZfOswKuR1IytWYhm9pAV4SDjyJieyUjjZH9q6NcQF%2FiOvtk4zJIegeo3%2Fz6gIVUMOYxaJ3Wn%2BNrBH2gpcmVLYoQGqz5cH%2FQdwLXKRC%2FyuYFkWUYf2HK7eOMGjVJOizxWcMVjpNvbi5mlBr08%2FeB4ka7nz0MRy6ZPBlmCsXH2AIkKcPIY8LsdbF30Ykpmx%2Bf12GyXxh0kNAQtg7qm5Y7yduuIub1TEAugZkhs%2FyPCKNzgv3sKq%2FYEQFcI88Tut8iiLHxAdwm0vw7hVEPOgAYCy%2FYv%2FU8pFUSQnJD4GNoxm3D6K&pp=7f4e7cf25a0446dfba00588c228a6393&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,GTX1660,2
06-12-21,  ASUS RTX 3070 8GB GDDR6 (GC31R-052)  ,4987.18,ipon.ro,https://www.compari.ro/Jump.php?ProductAttributeId=834510096&ProductType=p&dat=mGXqL3j4Ny%2BO7hHJh2ETsWfW8nxnsotLfuz11pFAb7icuj5OfPfPeS1o45mML9TAdvQSuj4ZKihOujNH3SWS9MI%2Fzf1mKL4s4VVvCw5x%2FLat%2BZepfQ7nVY52Pip1PdlCaZ5T9iFoDIO7xSAxByQOxZN6FgvCtn%2BlVXwXw1Mi8ggbqgEsA65UkyRS6pQzAarrUzIsdR8viJtyZB%2BiwsYMfN%2ByiKL9J7VOATMb0XVAied6HEMaEoYoVIxgZtNVHX%2FC5zNZcdzwvX7%2FFdtTtPqPV6JvUCM3TGaoEx9%2FHadsqjLpA4Iw9z2vJntznJvEhO1Wwu1fCeyFIeK8%2FflfhB7bPI7M%2BIpDNtFFn39QcGW9B3kcqHh%2Fwqm4lFjf1wy6BDonw34Z1EDvQQNCzd32loVRGFbBkSusE01D0R7IE0P6MT1Dy0z87U33t11X4R4mIGJN&pp=fdc6093156234622da1d13cf23e8a163&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3070,1
06-12-21,  GIGABYTE GeForce RTX 2060 D6 6GB GDDR6 192bit (GV-N2060D6-6GD 2.0)  ,3399.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=853941300&ProductType=p&dat=bbroszpkt7OIj2ttv1pk2Gi5vEDnJKAfw3pwYtmyE%2FnhfkFgDEtImMOW9%2Fa%2F2QsY2w2%2FGZdAu%2FeZ3qnARFQPX%2BVdAh2AYMDUQyuV1SUqLTEQeQOQUD2RlC4aALBtl6zdytCo8FsT6cuw8N%2F9RFPKYriEqL09YR1wgvQVazHaHHOU8AiVRrIR4ReiplhNb1EA6EcaKQWKfuNs073Wd%2BjHfUjyMVC1qNF2zUDNgMDsbndpljPO5cWu5PIOSeRTaBCHZUM8jWjLYv%2BY3QyjXodwRc%2F08rsOyVnjFSOvaNoA4W1GDYF91TiviCNIn9kqg2vtfao%2BVMxrUFwHWncC52UAk6z8r38b6HrJRm4LfUsEq%2By8N605W7YPxOVwmFbb74yZTNuRwQFDyZtS4Uk5GhZzjM0ZOj4Ga8TTDyE6FIyL7KnvQX0tUwvmUnG68PIojzG3&pp=5be136583e4f51a73f6f5d2f327eb489&sc=5&ptp=2&ct=highlighted&cp=OfferOverlay&op=2&pt=product,RTX2060,2
06-12-21,  GIGABYTE GeForce RTX 3090 GAMING OC 24GB GDDR6X (GV-N3090GAMING OC-24GD)  ,16499.99,forit.ro,https://www.compari.ro/Jump.php?ProductAttributeId=850052700&ProductType=p&dat=fpdD%2B8y%2FSdk9vk7K2rHu8TK4qM7H1s%2BY3NH7lj3NX6r%2FNqvkIXKGvQbiWWQZ%2FZkutsNMEesLvm%2F%2FD5R11vG50aXx1ASENNwaYKpJECdmO055kGclBwjzW29zGaxdmPZQB0ukVKuy01oeA119KTMlFTweOCYwuXBveVjguRzhwnIW9wzawtHo8mbBw5ZI7x2III279rJD5ufwWqsryzNWbBHvNsr2kkRsxb%2Bkfp4CG3qzymsXZrDKfSGVt4Je5m0tJyvT%2FLD7T%2FQhsVG6m49%2BkAcLqIko6W8vRf9I85L7eIti2F6MUvRwDBvKTtVQD2LKRgVlYsicRs5eGc42Qps9wSC6Xt57fikNOf91AteoZCuA8wWIPovE3kEHsWk4pUUL5yH%2B9iM5aRKW2nNpT3YJJ99eOUJWx6NMm6D1rNezLx03czOxKo2l5XlAl7TJjSUE&pp=7ab6f859bc608c5e52864a6c285e4040&sc=2&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3090,3
06-12-21,  Palit GeForce RTX 3060 StormX 12GB GDDR6 (NE63060019K9-190AF)  ,3799,baset.ro,https://www.compari.ro/Jump.php?ProductAttributeId=898778535&ProductType=p&dat=oAmumWRsj4I6oI9qeTEh3e609YLOHdCXRQiDdQD%2BBQXWvwpxx8hI8f%2BwN6y1%2BVMRJZS%2BG1UJUzoe1Ge4TtHkZWZlxe68Vr1Wl3bwe6vrsWICP7AwNF7OnYZktch6Z7vH40tHr0Y65wa8pa04QOFAhnv2FqU3byTrzvMiQFc9ADmX%2F1ZteEK6gwgPPfTu2RTl2hb3GlV9YGlIeW1oSpxKkfIfeBKm7m9CWiaadoA39CrUv36JXzhgeIbQWHCuq%2B1kcTj3qRnHDIMTw7kB91Aign24gTse1H4cwWtBUtgM3TBNgAcH%2FdKjymsvmK0Iv70GqsE4e%2FfAxd1vU%2F9RZTbKU4xAKjJQ%2FK2qiVLMSdEi4va2KNtYVVb0SZXBja1ecBrOeZm2QL30ADEqZsxttXR0m4E5%2BA5pMcdLFHPP4gvi5RuFAOCHG%2FIQOOEirRHnBEy8&pp=03965e87be393ac16ce24b219bb98634&sc=1&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3060,1
06-12-21,  GIGABYTE GeForce RTX 3070 Ti GAMING OC 8GB GDDR6X 256bit (GV-N307TGAMING OC-8GD)  ,6499,vexio.ro,https://www.compari.ro/Jump.php?ProductAttributeId=836829519&ProductType=p&dat=rMuipJcR49yFjnZ1nY7Hqg3ux9lIY5CRi3i0mteEmJfEtjkA7O3WDrQpyavG5i3kWkpgO7pjywHnl2SyZT35nkHWmv4GXnAqlVtvHDVG4u7z1vZhGMPbWKk3rdjmK6TgqsPnsaSs2K1x4u8MU%2BU20G2O7rxYmCWAwWkiqR5jXYmVmYutctUVt4OU3Y7ouYiiywTtiXscycIcJcyE1RqaG2DwnoPU19EIg4jHOSbTx8Qu5gCv442P73tFW35z7JSkdfhobwo2yQIlLqSAwyuFAsgSeX22fSiIusviQF7bdRy8j1BGFO80Xc6lAK1yP%2F5OREYQCH1HLh5nlboSe48ZYaKwjbRvrRUqkL3s28bOLahPHhut3Pf0WfJAPGeNMY0%2FTqJH0Gt457vkBf5UcsVkpezbqJduwwKMO8tUBsPem883UgeHimYoeYjz%2BjQySjqr&pp=04e14873f37f3586f94741a4fd08a150&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3070Ti,3
06-12-21,  GIGABYTE GeForce RTX 3080 10GB GDDR6X 320bit LHR (N3080VISION OC-10GD 2.0)  ,8299,cel.ro,https://www.compari.ro/Jump.php?ProductAttributeId=892236081&ProductType=p&dat=2Yb0gmDOjNqs9BlJmVERnSzJ%2FfuP%2FWrdE%2FMcHFCLVVXAbqfWKL%2BIsAryxsrPCzZEpQN0%2Fg8V%2Fb0Sc%2F9j6vI6hCyFUw04EjDLoBJpU5RzIqhcOdPCJ1Kb7F3kmKQ15RgPscIzcmZAvnDuGtz4qyFqjij8alwtKEO37PHoZ7FUfBzcjlXPFAJS7mTkQ9zMbMJcXeoXKCJ08Xkh9lqV%2BlNyoGQ%2BFy6ZuIeG6je6XaUdAxK2FcanprGtj0BV6GhugOxibnJkmLo3CKH%2F1Xn504SPZdxr%2BOabPlllBOYhdI68B1sS5QvOhsZGLppwwNf5L7TVa7dNW13FA%2Fn0aspLFxiC7Xgpq3tF8IBkTjTVyMOlXc1JOQCOB5VpUfFrkYm%2BJEGWJUX0egjgrJw1o%2Bm5WffQowAx4V9SsLqfs34kGlaU7YMXchUjhwRV3M5f5xRfThNi&pp=37f82bfe17400241a0708b120ea0222f&sc=3&ptp=1&ct=normal&cp=OfferOverlay&op=1&pt=product,RTX3080,3
